"","subnum","offered_points","offered_difficulty","nswitch","accuracy","response","MentalDemand","PhysicalDemand","TemporalDemand","Performance","Effort","Frustration"
"407",1744949,"3","0.4",3,0.888888888888889,1,12,12,9,20,15,13
"408",1744949,"6","0.4",4,0.888888888888889,1,12,12,9,20,15,13
"409",1744949,"9","0.6",6,0,0,14,14,9,13,16,13
"410",1744949,"3","0.8",8,0.888888888888889,1,21,19,14,15,19,13
"411",1744949,"12","0.4",4,0,0,12,12,9,20,15,13
"412",1744949,"3","0.6",6,0.888888888888889,1,14,14,9,13,16,13
"413",1744949,"6","0.4",3,1,1,12,12,9,20,15,13
"414",1744949,"9","0.6",5,0.888888888888889,1,14,14,9,13,16,13
"415",1744949,"9","0.8",7,1,1,21,19,14,15,19,13
"416",1744949,"12","0.6",6,1,1,14,14,9,13,16,13
"417",1744949,"12","0.8",7,1,1,21,19,14,15,19,13
"418",1744949,"9","0.4",4,0.777777777777778,0,12,12,9,20,15,13
"419",1744949,"9","0.2",1,1,1,7,8,8,21,17,13
"420",1744949,"6","0.2",2,1,1,7,8,8,21,17,13
"421",1744949,"3","0.2",2,1,1,7,8,8,21,17,13
"422",1744949,"9","0.2",2,0.888888888888889,1,7,8,8,21,17,13
"423",1744949,"12","0.4",4,1,1,12,12,9,20,15,13
"424",1744949,"12","0.2",2,1,1,7,8,8,21,17,13
"425",1744949,"9","0.6",5,1,1,14,14,9,13,16,13
"426",1744949,"6","0.2",1,1,1,7,8,8,21,17,13
"427",1744949,"6","0.2",1,1,1,7,8,8,21,17,13
"428",1744949,"9","0.8",7,0.555555555555556,0,21,19,14,15,19,13
"429",1744949,"3","0.8",7,1,1,21,19,14,15,19,13
"430",1744949,"12","0.6",5,0.555555555555556,0,14,14,9,13,16,13
"431",1744949,"9","0.4",4,0.888888888888889,1,12,12,9,20,15,13
"432",1744949,"12","0.2",2,1,1,7,8,8,21,17,13
"433",1744949,"12","0.4",3,1,1,12,12,9,20,15,13
"434",1744949,"3","0.6",6,0.777777777777778,0,14,14,9,13,16,13
"435",1744949,"6","0.6",6,1,1,14,14,9,13,16,13
"436",1744949,"12","0.4",3,1,1,12,12,9,20,15,13
"437",1744949,"12","0.2",1,1,1,7,8,8,21,17,13
"438",1744949,"3","0.8",8,1,1,21,19,14,15,19,13
"439",1744949,"9","0.4",3,0.888888888888889,1,12,12,9,20,15,13
"440",1744949,"6","0.8",8,1,1,21,19,14,15,19,13
"441",1744949,"3","0.6",6,0.888888888888889,1,14,14,9,13,16,13
"442",1744949,"6","0.8",8,1,1,21,19,14,15,19,13
"443",1744949,"9","0.2",2,1,1,7,8,8,21,17,13
"444",1744949,"3","0.4",3,1,1,12,12,9,20,15,13
"445",1744949,"3","0.8",8,0.888888888888889,1,21,19,14,15,19,13
"446",1744949,"6","0.8",7,0.888888888888889,1,21,19,14,15,19,13
"447",1744949,"9","0.6",5,0.888888888888889,1,14,14,9,13,16,13
"448",1745022,"3","0.4",4,1,1,1,2,20,20,2,1
"449",1745022,"3","0.2",2,0.888888888888889,1,1,2,21,21,4,1
"450",1745022,"6","0.4",4,1,1,1,2,20,20,2,1
"451",1745022,"3","0.2",2,0.888888888888889,1,1,2,21,21,4,1
"452",1745022,"9","0.8",7,0.888888888888889,1,7,1,17,20,9,4
"453",1745022,"12","0.8",7,1,1,7,1,17,20,9,4
"454",1745022,"9","0.6",6,1,1,1,1,21,20,3,2
"455",1745022,"12","0.8",7,1,1,7,1,17,20,9,4
"456",1745022,"12","0.8",7,1,1,7,1,17,20,9,4
"457",1745022,"9","0.2",1,1,1,1,2,21,21,4,1
"458",1745022,"3","0.8",7,0.777777777777778,0,7,1,17,20,9,4
"459",1745022,"3","0.6",5,0.888888888888889,1,1,1,21,20,3,2
"460",1745022,"9","0.2",1,1,1,1,2,21,21,4,1
"461",1745022,"3","0.6",6,1,1,1,1,21,20,3,2
"462",1745022,"12","0.6",5,1,1,1,1,21,20,3,2
"463",1745022,"12","0.6",6,0.888888888888889,1,1,1,21,20,3,2
"464",1745022,"12","0.2",1,1,1,1,2,21,21,4,1
"465",1745022,"12","0.4",4,0.888888888888889,1,1,2,20,20,2,1
"466",1745022,"12","0.6",5,0.888888888888889,1,1,1,21,20,3,2
"467",1745022,"6","0.8",7,1,1,7,1,17,20,9,4
"468",1745022,"9","0.4",4,0.888888888888889,1,1,2,20,20,2,1
"469",1745022,"9","0.2",1,1,1,1,2,21,21,4,1
"470",1745022,"9","0.6",5,1,1,1,1,21,20,3,2
"471",1745022,"9","0.4",4,0.888888888888889,1,1,2,20,20,2,1
"472",1745022,"12","0.2",1,1,1,1,2,21,21,4,1
"473",1745022,"12","0.2",1,1,1,1,2,21,21,4,1
"474",1745022,"9","0.4",4,1,1,1,2,20,20,2,1
"475",1745022,"12","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"476",1745022,"6","0.2",2,0.888888888888889,1,1,2,21,21,4,1
"477",1745022,"9","0.8",8,0.888888888888889,1,7,1,17,20,9,4
"478",1745022,"12","0.8",7,0.888888888888889,1,7,1,17,20,9,4
"479",1745022,"12","0.2",1,1,1,1,2,21,21,4,1
"480",1745022,"12","0.6",5,1,1,1,1,21,20,3,2
"481",1745022,"6","0.4",4,0.888888888888889,1,1,2,20,20,2,1
"482",1745022,"3","0.2",1,0.888888888888889,1,1,2,21,21,4,1
"483",1745022,"6","0.2",2,0.777777777777778,0,1,2,21,21,4,1
"484",1745022,"9","0.6",5,1,1,1,1,21,20,3,2
"485",1745022,"6","0.2",1,0.888888888888889,1,1,2,21,21,4,1
"486",1745022,"9","0.8",7,1,1,7,1,17,20,9,4
"487",1745022,"9","0.2",1,1,1,1,2,21,21,4,1
"488",1745022,"9","0.2",2,0.888888888888889,1,1,2,21,21,4,1
"489",1745022,"6","0.6",6,1,1,1,1,21,20,3,2
"490",1745022,"6","0.8",8,1,1,7,1,17,20,9,4
"491",1745022,"9","0.8",8,1,1,7,1,17,20,9,4
"492",1745022,"9","0.4",4,0.888888888888889,1,1,2,20,20,2,1
"493",1745022,"6","0.2",1,1,1,1,2,21,21,4,1
"494",1745022,"12","0.8",8,1,1,7,1,17,20,9,4
"495",1745022,"9","0.8",7,1,1,7,1,17,20,9,4
"496",1745022,"9","0.6",5,1,1,1,1,21,20,3,2
"497",1745022,"12","0.2",2,0.888888888888889,1,1,2,21,21,4,1
"498",1745022,"6","0.6",5,0.888888888888889,1,1,1,21,20,3,2
"499",1745022,"3","0.4",3,1,1,1,2,20,20,2,1
"500",1745022,"6","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"501",1745022,"9","0.6",5,0.888888888888889,1,1,1,21,20,3,2
"502",1745022,"6","0.4",3,0.666666666666666,0,1,2,20,20,2,1
"503",1745022,"6","0.6",6,1,1,1,1,21,20,3,2
"504",1745022,"9","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"505",1745022,"6","0.2",2,1,1,1,2,21,21,4,1
"506",1745022,"6","0.6",5,0.888888888888889,1,1,1,21,20,3,2
"507",1745022,"6","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"508",1745022,"12","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"509",1745022,"12","0.6",5,1,1,1,1,21,20,3,2
"510",1745022,"12","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"511",1745022,"12","0.4",3,0.888888888888889,1,1,2,20,20,2,1
"512",1745021,"3","0.6",5,1,1,9,8,14,14,14,13
"513",1745021,"6","0.6",5,1,1,9,8,14,14,14,13
"514",1745021,"6","0.2",1,0.888888888888889,1,8,8,9,14,9,9
"515",1745021,"3","0.8",8,0.888888888888889,1,14,9,12,15,12,12
"516",1745021,"3","0.4",4,0.777777777777778,0,8,13,10,16,8,13
"517",1745021,"9","0.6",6,1,1,9,8,14,14,14,13
"518",1745021,"3","0.6",6,0.888888888888889,1,9,8,14,14,14,13
"519",1745021,"6","0.6",6,1,1,9,8,14,14,14,13
"520",1745021,"12","0.2",2,1,1,8,8,9,14,9,9
"521",1745021,"3","0.6",6,1,1,9,8,14,14,14,13
"522",1745021,"9","0.8",7,1,1,14,9,12,15,12,12
"523",1745021,"3","0.4",3,1,1,8,13,10,16,8,13
"524",1745021,"12","0.6",6,1,1,9,8,14,14,14,13
"525",1745021,"6","0.8",7,1,1,14,9,12,15,12,12
"526",1745021,"3","0.6",6,0.888888888888889,1,9,8,14,14,14,13
"527",1745021,"9","0.2",1,0.888888888888889,1,8,8,9,14,9,9
"528",1745021,"6","0.4",4,0.888888888888889,1,8,13,10,16,8,13
"529",1745021,"6","0.2",2,1,1,8,8,9,14,9,9
"530",1745021,"9","0.2",2,1,1,8,8,9,14,9,9
"531",1745021,"3","0.8",8,1,1,14,9,12,15,12,12
"532",1745021,"3","0.6",5,1,1,9,8,14,14,14,13
"533",1745021,"6","0.6",5,1,1,9,8,14,14,14,13
"534",1745021,"6","0.4",3,0,0,8,13,10,16,8,13
"535",1745021,"12","0.4",3,1,1,8,13,10,16,8,13
"536",1745021,"12","0.8",8,1,1,14,9,12,15,12,12
"537",1745021,"12","0.6",5,0,0,9,8,14,14,14,13
"538",1745021,"9","0.8",8,0.888888888888889,1,14,9,12,15,12,12
"539",1745021,"12","0.6",5,0.777777777777778,0,9,8,14,14,14,13
"540",1745021,"9","0.8",7,1,1,14,9,12,15,12,12
"541",1745021,"6","0.2",2,1,1,8,8,9,14,9,9
"542",1745021,"9","0.2",2,1,1,8,8,9,14,9,9
"543",1745021,"9","0.6",6,1,1,9,8,14,14,14,13
"544",1745021,"3","0.2",2,0,0,8,8,9,14,9,9
"545",1745021,"6","0.2",2,0.888888888888889,1,8,8,9,14,9,9
"546",1745021,"9","0.6",5,0.888888888888889,1,9,8,14,14,14,13
"547",1745021,"12","0.2",2,0.888888888888889,1,8,8,9,14,9,9
"548",1745021,"3","0.2",2,1,1,8,8,9,14,9,9
"549",1745021,"9","0.8",8,1,1,14,9,12,15,12,12
"550",1745021,"9","0.6",6,1,1,9,8,14,14,14,13
"551",1745021,"9","0.4",3,0.888888888888889,1,8,13,10,16,8,13
"552",1745021,"12","0.2",1,0.888888888888889,1,8,8,9,14,9,9
"553",1745021,"12","0.4",4,0.888888888888889,1,8,13,10,16,8,13
"554",1745021,"6","0.2",2,0.888888888888889,1,8,8,9,14,9,9
"555",1745021,"12","0.8",7,1,1,14,9,12,15,12,12
"556",1745021,"3","0.4",4,1,1,8,13,10,16,8,13
"557",1745021,"9","0.2",1,0.888888888888889,1,8,8,9,14,9,9
"558",1745021,"12","0.8",7,0.777777777777778,0,14,9,12,15,12,12
"559",1745021,"6","0.8",8,1,1,14,9,12,15,12,12
"560",1745021,"12","0.4",3,0.888888888888889,1,8,13,10,16,8,13
"561",1745021,"6","0.6",5,0.777777777777778,0,9,8,14,14,14,13
"562",1745021,"3","0.2",1,1,1,8,8,9,14,9,9
"563",1745021,"9","0.4",4,1,1,8,13,10,16,8,13
"564",1745021,"3","0.4",3,1,1,8,13,10,16,8,13
"565",1745021,"9","0.8",8,0.888888888888889,1,14,9,12,15,12,12
"566",1745021,"3","0.2",2,0.888888888888889,1,8,8,9,14,9,9
"567",1745021,"9","0.4",3,1,1,8,13,10,16,8,13
"568",1745021,"12","0.8",8,1,1,14,9,12,15,12,12
"569",1745021,"12","0.4",4,1,1,8,13,10,16,8,13
"570",1745021,"9","0.6",5,1,1,9,8,14,14,14,13
"571",1745021,"6","0.8",7,0.888888888888889,1,14,9,12,15,12,12
"572",1745021,"9","0.2",2,0.888888888888889,1,8,8,9,14,9,9
"573",1745021,"12","0.6",6,1,1,9,8,14,14,14,13
"574",1745021,"6","0.8",8,0,0,14,9,12,15,12,12
"575",1745021,"9","0.4",3,0,0,8,13,10,16,8,13
"576",1745021,"6","0.4",3,1,1,8,13,10,16,8,13
"577",1745021,"3","0.8",7,1,1,14,9,12,15,12,12
"578",1745021,"12","0.2",2,0,0,8,8,9,14,9,9
"579",1745021,"12","0.2",2,0.666666666666666,0,8,8,9,14,9,9
"580",1745021,"12","0.6",6,0,0,9,8,14,14,14,13
"581",1745021,"3","0.4",4,0.777777777777778,0,8,13,10,16,8,13
"582",1745021,"3","0.8",8,1,1,14,9,12,15,12,12
"583",1745021,"6","0.8",7,1,1,14,9,12,15,12,12
"584",1745021,"6","0.4",3,0.888888888888889,1,8,13,10,16,8,13
"585",1745021,"12","0.4",4,1,1,8,13,10,16,8,13
"586",1745021,"9","0.4",4,0.888888888888889,1,8,13,10,16,8,13
"587",1745021,"3","0.2",1,0.888888888888889,1,8,8,9,14,9,9
"588",1745021,"6","0.4",3,1,1,8,13,10,16,8,13
"589",1745021,"12","0.8",8,1,1,14,9,12,15,12,12
"590",1745021,"3","0.8",7,0.888888888888889,1,14,9,12,15,12,12
"591",1753385,"12","0.6",5,1,1,8,7,9,13,10,13
"592",1753385,"3","0.4",3,0.888888888888889,1,6,7,7,12,9,9
"593",1753385,"6","0.2",1,1,1,5,5,5,13,9,8
"594",1753385,"3","0.6",6,0.888888888888889,1,8,7,9,13,10,13
"595",1753385,"3","0.6",5,1,1,8,7,9,13,10,13
"596",1753385,"3","0.8",7,1,1,12,9,13,12,12,13
"597",1753385,"6","0.8",8,1,1,12,9,13,12,12,13
"598",1753385,"12","0.6",5,0.888888888888889,1,8,7,9,13,10,13
"599",1753385,"9","0.4",4,1,1,6,7,7,12,9,9
"600",1753385,"6","0.6",6,1,1,8,7,9,13,10,13
"601",1753385,"9","0.4",4,0.888888888888889,1,6,7,7,12,9,9
"602",1753385,"6","0.6",5,1,1,8,7,9,13,10,13
"603",1753385,"9","0.2",1,1,1,5,5,5,13,9,8
"604",1753385,"9","0.8",8,1,1,12,9,13,12,12,13
"605",1753385,"3","0.2",1,1,1,5,5,5,13,9,8
"606",1753385,"6","0.4",4,0.888888888888889,1,6,7,7,12,9,9
"607",1753385,"9","0.8",8,1,1,12,9,13,12,12,13
"608",1753385,"6","0.8",7,0.777777777777778,0,12,9,13,12,12,13
"609",1753385,"6","0.2",1,1,1,5,5,5,13,9,8
"610",1753385,"6","0.8",7,1,1,12,9,13,12,12,13
"611",1753385,"9","0.8",8,0.888888888888889,1,12,9,13,12,12,13
"612",1753385,"12","0.4",4,0.888888888888889,1,6,7,7,12,9,9
"613",1753385,"12","0.8",7,1,1,12,9,13,12,12,13
"614",1753385,"3","0.4",4,1,1,6,7,7,12,9,9
"615",1753385,"3","0.2",1,1,1,5,5,5,13,9,8
"616",1753385,"6","0.6",6,0.888888888888889,1,8,7,9,13,10,13
"617",1753385,"12","0.8",7,1,1,12,9,13,12,12,13
"618",1753385,"3","0.6",6,0.888888888888889,1,8,7,9,13,10,13
"619",1753385,"6","0.2",1,0.888888888888889,1,5,5,5,13,9,8
"620",1753385,"3","0.8",8,1,1,12,9,13,12,12,13
"621",1753385,"6","0.2",1,0.777777777777778,0,5,5,5,13,9,8
"622",1753385,"9","0.6",6,1,1,8,7,9,13,10,13
"623",1753385,"3","0.2",2,1,1,5,5,5,13,9,8
"624",1753385,"6","0.8",8,1,1,12,9,13,12,12,13
"625",1753385,"12","0.4",4,1,1,6,7,7,12,9,9
"626",1753385,"9","0.4",3,0.888888888888889,1,6,7,7,12,9,9
"627",1753385,"9","0.2",1,1,1,5,5,5,13,9,8
"628",1753385,"6","0.4",4,1,1,6,7,7,12,9,9
"629",1753385,"6","0.6",5,0,0,8,7,9,13,10,13
"630",1753385,"9","0.4",3,1,1,6,7,7,12,9,9
"631",1753385,"12","0.6",5,1,1,8,7,9,13,10,13
"632",1753385,"9","0.6",6,1,1,8,7,9,13,10,13
"633",1753385,"12","0.4",4,1,1,6,7,7,12,9,9
"634",1753385,"12","0.8",7,1,1,12,9,13,12,12,13
"635",1753385,"6","0.4",4,1,1,6,7,7,12,9,9
"636",1753385,"9","0.6",5,0.888888888888889,1,8,7,9,13,10,13
"637",1753385,"9","0.8",7,1,1,12,9,13,12,12,13
"638",1753385,"6","0.4",3,1,1,6,7,7,12,9,9
"639",1753385,"3","0.8",7,0.888888888888889,1,12,9,13,12,12,13
"640",1753385,"12","0.8",8,1,1,12,9,13,12,12,13
"641",1753385,"9","0.4",3,0.888888888888889,1,6,7,7,12,9,9
"642",1753385,"12","0.4",3,1,1,6,7,7,12,9,9
"643",1753385,"9","0.6",6,1,1,8,7,9,13,10,13
"644",1753385,"6","0.6",5,1,1,8,7,9,13,10,13
"645",1753385,"9","0.6",6,1,1,8,7,9,13,10,13
"646",1753385,"3","0.6",5,0.777777777777778,0,8,7,9,13,10,13
"647",1753385,"12","0.6",6,0.888888888888889,1,8,7,9,13,10,13
"648",1753385,"9","0.2",1,0.888888888888889,1,5,5,5,13,9,8
"649",1753385,"6","0.8",8,0,0,12,9,13,12,12,13
"650",1753385,"9","0.8",8,1,1,12,9,13,12,12,13
"651",1753385,"12","0.4",3,0.888888888888889,1,6,7,7,12,9,9
"652",1753385,"12","0.2",1,0,0,5,5,5,13,9,8
"653",1753385,"6","0.2",2,0.888888888888889,1,5,5,5,13,9,8
"654",1753385,"9","0.2",1,1,1,5,5,5,13,9,8
"655",1753385,"6","0.4",4,0.888888888888889,1,6,7,7,12,9,9
"656",1753385,"12","0.2",2,1,1,5,5,5,13,9,8
"657",1753385,"12","0.2",1,1,1,5,5,5,13,9,8
"658",1753385,"3","0.2",2,0.888888888888889,1,5,5,5,13,9,8
"659",1753385,"12","0.8",8,1,1,12,9,13,12,12,13
"660",1753385,"12","0.6",6,0.888888888888889,1,8,7,9,13,10,13
"661",1753385,"9","0.2",1,1,1,5,5,5,13,9,8
"662",1753385,"12","0.2",2,0.888888888888889,1,5,5,5,13,9,8
"663",1753385,"12","0.2",2,1,1,5,5,5,13,9,8
"664",1754202,"3","0.2",2,1,1,6,4,3,18,6,13
"665",1754202,"9","0.6",5,1,1,5,4,4,18,4,13
"666",1754202,"12","0.6",5,0.888888888888889,1,5,4,4,18,4,13
"667",1754202,"9","0.6",5,1,1,5,4,4,18,4,13
"668",1754202,"6","0.2",1,1,1,6,4,3,18,6,13
"669",1754202,"6","0.8",8,1,1,4,3,3,18,3,14
"670",1754202,"6","0.6",6,1,1,5,4,4,18,4,13
"671",1754202,"3","0.6",5,0.888888888888889,1,5,4,4,18,4,13
"672",1754202,"9","0.4",4,1,1,4,4,3,18,3,14
"673",1754202,"3","0.2",2,0.888888888888889,1,6,4,3,18,6,13
"674",1754202,"3","0.4",3,1,1,4,4,3,18,3,14
"675",1754202,"6","0.2",1,1,1,6,4,3,18,6,13
"676",1754202,"3","0.8",8,1,1,4,3,3,18,3,14
"677",1754202,"9","0.6",6,1,1,5,4,4,18,4,13
"678",1754202,"12","0.8",8,0.888888888888889,1,4,3,3,18,3,14
"679",1754202,"12","0.6",6,1,1,5,4,4,18,4,13
"680",1754202,"9","0.4",4,0.777777777777778,0,4,4,3,18,3,14
"681",1754202,"12","0.8",7,0.888888888888889,1,4,3,3,18,3,14
"682",1754202,"3","0.4",4,0.888888888888889,1,4,4,3,18,3,14
"683",1754202,"3","0.6",5,1,1,5,4,4,18,4,13
"684",1754202,"12","0.4",3,1,1,4,4,3,18,3,14
"685",1754202,"6","0.6",6,1,1,5,4,4,18,4,13
"686",1754202,"12","0.2",1,1,1,6,4,3,18,6,13
"687",1754202,"9","0.4",3,0.888888888888889,1,4,4,3,18,3,14
"688",1754202,"12","0.2",1,0.888888888888889,1,6,4,3,18,6,13
"689",1754202,"9","0.2",1,1,1,6,4,3,18,6,13
"690",1754202,"6","0.4",3,0.888888888888889,1,4,4,3,18,3,14
"691",1754202,"3","0.4",4,1,1,4,4,3,18,3,14
"692",1754202,"12","0.8",7,1,1,4,3,3,18,3,14
"693",1754202,"6","0.4",3,0.888888888888889,1,4,4,3,18,3,14
"694",1754202,"3","0.8",8,1,1,4,3,3,18,3,14
"695",1754202,"6","0.2",2,0.888888888888889,1,6,4,3,18,6,13
"696",1754202,"9","0.6",5,0.888888888888889,1,5,4,4,18,4,13
"697",1754202,"6","0.2",1,1,1,6,4,3,18,6,13
"698",1754202,"9","0.2",2,1,1,6,4,3,18,6,13
"699",1754202,"3","0.6",6,0.888888888888889,1,5,4,4,18,4,13
"700",1754202,"12","0.6",6,1,1,5,4,4,18,4,13
"701",1754202,"12","0.4",4,1,1,4,4,3,18,3,14
"702",1754255,"6","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"703",1754255,"9","0.4",3,1,1,13,12,14,9,14,14
"704",1754255,"12","0.6",6,1,1,13,9,14,12,13,14
"705",1754255,"12","0.4",4,1,1,13,12,14,9,14,14
"706",1754255,"6","0.6",5,0.888888888888889,1,13,9,14,12,13,14
"707",1754255,"9","0.2",1,1,1,9,8,10,13,9,12
"708",1754255,"12","0.2",1,1,1,9,8,10,13,9,12
"709",1754255,"6","0.6",6,0.777777777777778,0,13,9,14,12,13,14
"710",1754255,"9","0.6",6,0.888888888888889,1,13,9,14,12,13,14
"711",1754255,"6","0.6",5,1,1,13,9,14,12,13,14
"712",1754255,"6","0.2",2,1,1,9,8,10,13,9,12
"713",1754255,"12","0.6",6,0.888888888888889,1,13,9,14,12,13,14
"714",1754255,"9","0.2",1,1,1,9,8,10,13,9,12
"715",1754255,"12","0.4",3,1,1,13,12,14,9,14,14
"716",1754255,"12","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"717",1754255,"6","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"718",1754255,"9","0.4",4,0.888888888888889,1,13,12,14,9,14,14
"719",1754255,"9","0.4",4,0,0,13,12,14,9,14,14
"720",1754255,"12","0.2",1,1,1,9,8,10,13,9,12
"721",1754255,"12","0.2",2,0.888888888888889,1,9,8,10,13,9,12
"722",1754255,"12","0.2",2,1,1,9,8,10,13,9,12
"723",1754255,"9","0.4",4,1,1,13,12,14,9,14,14
"724",1754255,"6","0.2",1,0.888888888888889,1,9,8,10,13,9,12
"725",1754255,"6","0.2",1,1,1,9,8,10,13,9,12
"726",1754255,"6","0.6",5,0.888888888888889,1,13,9,14,12,13,14
"727",1754255,"9","0.8",8,0,0,5,1,13,12,9,13
"728",1754255,"9","0.2",2,1,1,9,8,10,13,9,12
"729",1754255,"12","0.6",6,1,1,13,9,14,12,13,14
"730",1754255,"12","0.2",1,0.888888888888889,1,9,8,10,13,9,12
"731",1754255,"9","0.2",1,1,1,9,8,10,13,9,12
"732",1754255,"12","0.6",6,1,1,13,9,14,12,13,14
"733",1754255,"12","0.8",8,0.888888888888889,1,5,1,13,12,9,13
"734",1754255,"6","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"735",1754255,"3","0.6",5,0,0,13,9,14,12,13,14
"736",1754255,"6","0.2",2,0.888888888888889,1,9,8,10,13,9,12
"737",1754255,"6","0.4",4,1,1,13,12,14,9,14,14
"738",1754255,"9","0.6",6,0,0,13,9,14,12,13,14
"739",1754255,"9","0.2",2,0.666666666666666,0,9,8,10,13,9,12
"740",1754255,"9","0.6",6,0.888888888888889,1,13,9,14,12,13,14
"741",1754255,"12","0.8",8,1,1,5,1,13,12,9,13
"742",1754255,"12","0.8",7,0.888888888888889,1,5,1,13,12,9,13
"743",1754255,"9","0.4",4,0,0,13,12,14,9,14,14
"744",1754255,"9","0.6",5,1,1,13,9,14,12,13,14
"745",1754255,"12","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"746",1754255,"6","0.8",7,0.888888888888889,1,5,1,13,12,9,13
"747",1754255,"12","0.6",6,1,1,13,9,14,12,13,14
"748",1754255,"12","0.8",8,1,1,5,1,13,12,9,13
"749",1754255,"12","0.8",7,0.888888888888889,1,5,1,13,12,9,13
"750",1754255,"9","0.8",8,1,1,5,1,13,12,9,13
"751",1754255,"12","0.4",3,0.888888888888889,1,13,12,14,9,14,14
"752",1754255,"6","0.6",6,1,1,13,9,14,12,13,14
"753",1754255,"6","0.8",8,0.888888888888889,1,5,1,13,12,9,13
"754",1754255,"6","0.2",2,1,1,9,8,10,13,9,12
"755",1754255,"9","0.8",8,1,1,5,1,13,12,9,13
"756",1754255,"3","0.2",2,0.666666666666666,0,9,8,10,13,9,12
"757",1754255,"3","0.2",2,0.888888888888889,1,9,8,10,13,9,12
"758",1754255,"6","0.4",4,1,1,13,12,14,9,14,14
"759",1754255,"6","0.8",7,0.777777777777778,0,5,1,13,12,9,13
"760",1754200,"9","0.4",4,0,0,8,6,15,9,13,19
"761",1754200,"12","0.6",5,0.777777777777778,0,9,7,16,9,15,21
"762",1754200,"12","0.2",2,0.888888888888889,1,12,1,14,13,12,17
"763",1754200,"9","0.2",1,1,1,12,1,14,13,12,17
"764",1754200,"12","0.6",5,0.888888888888889,1,9,7,16,9,15,21
"765",1754200,"12","0.6",5,0,0,9,7,16,9,15,21
"766",1754200,"12","0.4",4,1,1,8,6,15,9,13,19
"767",1754200,"12","0.4",4,0.444444444444444,0,8,6,15,9,13,19
"768",1754200,"9","0.2",2,1,1,12,1,14,13,12,17
"769",1754200,"12","0.6",5,1,1,9,7,16,9,15,21
"770",1754200,"6","0.2",1,0.888888888888889,1,12,1,14,13,12,17
"771",1754200,"12","0.2",2,1,1,12,1,14,13,12,17
"772",1754200,"12","0.6",6,1,1,9,7,16,9,15,21
"773",1754200,"6","0.4",3,0.777777777777778,0,8,6,15,9,13,19
"774",1754200,"3","0.4",3,1,1,8,6,15,9,13,19
"775",1754200,"6","0.6",5,1,1,9,7,16,9,15,21
"776",1754200,"6","0.4",4,0.888888888888889,1,8,6,15,9,13,19
"777",1754200,"12","0.4",3,1,1,8,6,15,9,13,19
"778",1754200,"9","0.4",4,1,1,8,6,15,9,13,19
"779",1754200,"3","0.8",7,1,1,16,4,20,9,21,20
"780",1754200,"9","0.8",7,0.888888888888889,1,16,4,20,9,21,20
"781",1754200,"12","0.8",7,0.777777777777778,0,16,4,20,9,21,20
"782",1754200,"3","0.2",1,0.888888888888889,1,12,1,14,13,12,17
"783",1754200,"3","0.4",3,0.555555555555556,0,8,6,15,9,13,19
"784",1754200,"12","0.8",7,0.444444444444444,0,16,4,20,9,21,20
"785",1754200,"6","0.4",4,0.777777777777778,0,8,6,15,9,13,19
"786",1754200,"12","0.8",8,1,1,16,4,20,9,21,20
"787",1754200,"12","0.8",8,1,1,16,4,20,9,21,20
"788",1754200,"9","0.4",3,1,1,8,6,15,9,13,19
"789",1754200,"12","0.2",2,0.888888888888889,1,12,1,14,13,12,17
"790",1754200,"9","0.6",6,1,1,9,7,16,9,15,21
"791",1754200,"6","0.6",6,0.444444444444444,0,9,7,16,9,15,21
"792",1754200,"12","0.4",3,0.888888888888889,1,8,6,15,9,13,19
"793",1754200,"6","0.2",2,0.888888888888889,1,12,1,14,13,12,17
"794",1754200,"6","0.4",3,0.888888888888889,1,8,6,15,9,13,19
"795",1754200,"9","0.8",7,0.888888888888889,1,16,4,20,9,21,20
"796",1754200,"12","0.4",3,0.888888888888889,1,8,6,15,9,13,19
"797",1754200,"6","0.8",8,0.666666666666666,0,16,4,20,9,21,20
"798",1754219,"6","0.8",8,1,1,5,4,5,21,21,17
"799",1754219,"9","0.8",7,1,1,5,4,5,21,21,17
"800",1754219,"12","0.6",6,0.777777777777778,0,15,15,15,18,15,6
"801",1754219,"12","0.6",5,0.777777777777778,0,15,15,15,18,15,6
"802",1754219,"3","0.6",6,1,1,15,15,15,18,15,6
"803",1754219,"9","0.6",5,1,1,15,15,15,18,15,6
"804",1754219,"9","0.4",3,1,1,7,7,7,16,20,7
"805",1754219,"6","0.8",7,0.888888888888889,1,5,4,5,21,21,17
"806",1754219,"9","0.2",2,0.888888888888889,1,19,20,19,3,21,19
"807",1754219,"12","0.2",1,0.888888888888889,1,19,20,19,3,21,19
"808",1754219,"3","0.4",4,0,0,7,7,7,16,20,7
"809",1754219,"6","0.4",3,0.777777777777778,0,7,7,7,16,20,7
